instance_id,state_x,state_y,h_star,mu,sigma,error,abs_error,rel_error,grid_size
20,6,23,33.0,413.9997863769531,7.07578404883369e-34,380.9997863769531,380.9997863769531,11.54544772216683,32
20,5,30,33.0,345.1744079589844,1.534850477996664e-29,312.1744079589844,312.1744079589844,9.459830257550125,32
20,6,31,33.0,322.0548400878906,4.885416891974335e-29,289.0548400878906,289.0548400878906,8.759237312989494,32
20,7,22,33.0,413.9705810546875,8.262175838827199e-35,380.9705810546875,380.9705810546875,11.544562712428025,32
20,8,21,33.0,413.7590026855469,1.8519848927210993e-35,380.7590026855469,380.7590026855469,11.538151246890777,32
20,8,27,33.0,345.0954284667969,1.199333511731965e-31,312.0954284667969,312.0954284667969,9.457436939677574,32
20,9,20,33.0,413.1299133300781,1.1617260980496353e-36,380.1299133300781,380.1299133300781,11.51908793366637,32
20,10,19,33.0,412.49884033203125,7.168085209375191e-38,379.49884033203125,379.49884033203125,11.499964510062629,32
20,11,18,33.0,411.8741760253906,5.0118262882042955e-39,378.8741760253906,378.8741760253906,11.48103528922289,32
20,12,17,33.0,411.2344665527344,3.1158201366942513e-40,378.2344665527344,378.2344665527344,11.461650154275281,32
20,13,16,33.0,410.6119384765625,1.7851257729594157e-41,377.6119384765625,377.6119384765625,11.442785667690208,32
20,14,15,33.0,409.8592224121094,1.4137770683292523e-43,376.8592224121094,376.8592224121094,11.419976090670707,32
20,15,14,33.0,409.3822326660156,5.423733662778964e-45,376.3822326660156,376.3822326660156,11.4055218563786,32
20,16,13,33.0,408.9366149902344,3.097323722303897e-46,375.9366149902344,375.9366149902344,11.392018290855034,32
20,17,12,33.0,408.5242004394531,1.7407772469638796e-47,375.5242004394531,375.5242004394531,11.379520880604009,32
20,19,10,33.0,407.9142761230469,4.781397463476974e-50,374.9142761230469,374.9142761230469,11.361038326121472,32
20,20,9,33.0,407.6092834472656,2.505786715173916e-51,374.6092834472656,374.6092834472656,11.351796124105137,32
20,21,8,33.0,407.2729797363281,2.2025670149359404e-52,374.2729797363281,374.2729797363281,11.341605102870396,32
20,22,7,33.0,406.5245666503906,2.4034911909082126e-53,373.5245666503906,373.5245666503906,11.318925919135294,32
20,23,6,33.0,405.7125549316406,3.4167126794548886e-54,372.7125549316406,372.7125549316406,11.294319504161248,32
20,27,4,33.0,383.6153869628906,1.0318016484372967e-54,350.6153869628906,350.6153869628906,10.624708373884312,32
20,29,4,33.0,361.3132019042969,1.1803069432769403e-54,328.3132019042969,328.3132019042969,9.948884604709464,32
20,28,3,33.0,384.30194091796875,5.142981633038031e-55,351.30194091796875,351.30194091796875,10.645513038559265,32
20,30,3,33.0,362.0300598144531,7.85342663920758e-55,329.0300598144531,329.0300598144531,9.970607571025624,32
20,31,2,33.0,362.7469787597656,5.225327080058793e-55,329.7469787597656,329.7469787597656,9.992332386891917,32
20,4,24,34.0,425.5960998535156,4.298664253295204e-32,391.5960998535156,391.5960998535156,11.517532009881872,32
20,5,25,34.0,402.6525573730469,5.72621714808812e-32,368.6525573730469,368.6525573730469,10.842721956774263,32
20,5,23,34.0,425.5202331542969,2.6789026478999553e-33,391.5202331542969,391.5202331542969,11.515300636441067,32
20,4,30,34.0,356.7919616699219,1.533832047782961e-29,322.7919616699219,322.7919616699219,9.493880946354146,32
20,5,31,34.0,333.67236328125,4.882212484868803e-29,299.67236328125,299.67236328125,8.813892778451685,32
20,5,29,34.0,356.676513671875,4.825164869632451e-30,322.676513671875,322.676513671875,9.490485417099695,32
20,7,21,34.0,425.3109130859375,3.079797770631424e-35,391.3109130859375,391.3109130859375,11.509144164023335,32
20,8,20,34.0,424.9925231933594,6.753144397207328e-36,390.9925231933594,390.9925231933594,11.499779755693519,32
20,9,19,34.0,424.3656311035156,4.956428233167315e-37,390.3656311035156,390.3656311035156,11.48134175359335,32
20,10,18,34.0,423.7425842285156,3.5772455036660717e-38,389.7425842285156,389.7425842285156,11.463016846044082,32
20,13,15,34.0,422.0075988769531,1.7811320364367274e-42,388.0075988769531,388.0075988769531,11.411987866616625,32
20,15,13,34.0,421.0137634277344,7.135590459200997e-46,387.0137634277344,387.0137634277344,11.382757413087559,32
20,18,10,34.0,419.9214782714844,1.1184460288432032e-49,385.9214782714844,385.9214782714844,11.350631380025089,32
20,19,9,34.0,419.6165466308594,5.861618390024349e-51,385.6165466308594,385.6165466308594,11.34166280262343,32
20,20,8,34.0,419.30859375,3.344144096649591e-52,385.30859375,385.30859375,11.332605365217491,32
20,21,7,34.0,418.6562805175781,4.392121456626148e-53,384.6562805175781,384.6562805175781,11.31341968247525,32
20,22,6,34.0,417.8161315917969,4.7740974769006353e-54,383.8161315917969,383.8161315917969,11.288709420679044,32
20,26,4,34.0,394.7720947265625,6.582592402100208e-55,360.7720947265625,360.7720947265625,10.61094365045938,32
20,27,3,34.0,395.41204833984375,3.252732730946957e-55,361.41204833984375,361.41204833984375,10.629765815002292,32
20,29,3,34.0,373.1867980957031,7.747554601066145e-55,339.1867980957031,339.1867980957031,9.976082003518268,32
20,28,2,34.0,396.09857177734375,1.62126453323603e-55,362.09857177734375,362.09857177734375,10.649957680217238,32
20,30,2,34.0,373.8784484863281,4.05312859151934e-55,339.8784484863281,339.8784484863281,9.99642466146775,32
20,31,1,34.0,374.56500244140625,2.0202841283203737e-55,340.56500244140625,340.56500244140625,10.016617424258495,32
20,3,24,35.0,437.0775451660156,1.227184895865144e-31,402.0775451660156,402.0775451660156,11.487929533659603,32
20,4,25,35.0,414.1235046386719,1.455262658685324e-31,379.1235046386719,379.1235046386719,10.832099823044917,32
20,4,23,35.0,437.0693359375,1.3864240378438718e-32,402.0693359375,402.0693359375,11.487694984280145,32
20,3,30,35.0,368.40057373046875,1.5666279728066186e-29,333.40057373046875,333.40057373046875,9.525730405849668,32
20,4,31,35.0,345.2196350097656,5.789460845310286e-29,310.2196350097656,310.2196350097656,8.86341788989565,32
20,4,29,35.0,368.2940368652344,4.821963193795111e-30,333.2940368652344,333.2940368652344,9.522686495501368,32
20,5,22,35.0,436.9636535644531,7.136831820472534e-34,401.9636535644531,401.9636535644531,11.484675487993648,32
20,5,26,35.0,391.1224060058594,2.452157690928182e-31,356.1224060058594,356.1224060058594,10.174925595169537,32
20,5,28,35.0,368.1945495605469,1.5325504111250258e-30,333.1945495605469,333.1945495605469,9.519844001162939,32
20,6,21,35.0,436.9012756347656,7.783358737666121e-35,401.9012756347656,401.9012756347656,11.482893261482069,32
20,7,20,35.0,436.6737060546875,2.2779108096392943e-35,401.6737060546875,401.6737060546875,11.476391273665607,32
20,8,19,35.0,436.2376403808594,3.482246409844378e-36,401.2376403808594,401.2376403808594,11.463932254769347,32
20,9,18,35.0,435.6136169433594,2.5556365558195244e-37,400.6136169433594,400.6136169433594,11.446103014207326,32
20,10,17,35.0,435.1216125488281,1.9291462121491244e-38,400.1216125488281,400.1216125488281,11.432045746193783,32
20,12,15,35.0,434.1559753417969,2.553214755685211e-41,399.1559753417969,399.1559753417969,11.40445611249545,32
20,13,14,35.0,433.6147766113281,1.825770700305575e-43,398.6147766113281,398.6147766113281,11.38899329206671,32
20,14,13,35.0,433.09124755859375,1.9680814110950615e-45,398.09124755859375,398.09124755859375,11.374035319558812,32
20,15,12,35.0,432.6452941894531,9.387964042900494e-47,397.6452941894531,397.6452941894531,11.361293795090267,32
20,17,10,35.0,431.9286804199219,2.6162656768941534e-49,396.9286804199219,396.9286804199219,11.340819116545793,32
20,18,11,35.0,408.2192077636719,9.123308017539796e-49,373.2192077636719,373.2192077636719,10.663405631436179,32
20,18,9,35.0,431.6237487792969,1.371148058054591e-50,396.6237487792969,396.6237487792969,11.332106784205433,32
20,19,8,35.0,431.31878662109375,7.18599419665489e-52,396.31878662109375,396.31878662109375,11.323393579934292,32
20,20,7,35.0,430.75982666015625,6.137061529151983e-53,395.75982666015625,395.75982666015625,11.30742329579237,32
20,21,6,35.0,429.9196472167969,6.670792292801188e-54,394.9196472167969,394.9196472167969,11.283418169525106,32
20,26,3,35.0,406.5496826171875,2.0836198411559753e-55,371.5496826171875,371.5496826171875,10.615704914328076,32
20,27,2,35.0,407.2086486816406,1.0253857760065772e-55,372.2086486816406,372.2086486816406,10.634532515631662,32
20,29,2,35.0,384.988525390625,2.5634632898644702e-55,349.988525390625,349.988525390625,9.999671868312948,32
20,28,1,35.0,407.8951721191406,5.110884946144256e-56,372.8951721191406,372.8951721191406,10.654147470428377,32
20,30,1,35.0,385.6750183105469,1.2777206632596894e-55,350.6750183105469,350.6750183105469,10.019285951178885,32
20,31,0,35.0,386.3616027832031,6.36870834471687e-56,351.3616027832031,351.3616027832031,10.038902649837157,32
20,2,24,36.0,448.6670837402344,2.9374245896212193e-31,412.6670837402344,412.6670837402344,11.462974229923894,32
20,3,25,36.0,425.67681884765625,1.7822906490312354e-31,389.67681884765625,389.67681884765625,10.824355778425014,32
20,3,23,36.0,448.6137390136719,7.354964767035765e-32,412.6137390136719,412.6137390136719,11.461492432004984,32
20,2,30,36.0,379.8204345703125,2.534424212471158e-29,343.8204345703125,343.8204345703125,9.550567361659589,32
20,3,31,36.0,356.6395263671875,9.366015381029401e-29,320.6395263671875,320.6395263671875,8.906653262792618,32
20,3,29,36.0,379.9115905761719,4.818763642388426e-30,343.9115905761719,343.9115905761719,9.553099472863122,32
20,4,22,36.0,448.53509521484375,4.7095187082836244e-33,412.53509521484375,412.53509521484375,11.45930788209822,32
20,4,26,36.0,402.736328125,2.133155155284401e-31,366.736328125,366.736328125,10.18711994271889,32
20,4,28,36.0,379.79620361328125,1.5159211118163432e-30,343.79620361328125,343.79620361328125,9.549894279538528,32
20,5,21,36.0,448.42938232421875,2.424315973455446e-34,412.42938232421875,412.42938232421875,11.456371412995761,32
20,6,26,36.0,379.60772705078125,1.1700235410274614e-31,343.60772705078125,343.60772705078125,9.544658819614513,32
20,5,27,36.0,379.7147521972656,4.874391639135388e-31,343.7147521972656,343.7147521972656,9.547631740267608,32
20,6,28,36.0,356.6090393066406,1.5655100232221801e-30,320.6090393066406,320.6090393066406,8.905806400023174,32
20,6,20,36.0,448.26171875,5.639303028429109e-35,412.26171875,412.26171875,11.451714091619055,32
20,7,19,36.0,448.04571533203125,1.8318196146046924e-35,412.04571533203125,412.04571533203125,11.445713996842146,32
20,8,18,36.0,447.5555114746094,1.8408481817005292e-36,411.5555114746094,411.5555114746094,11.432097223403115,32
20,9,17,36.0,447.0600280761719,1.4104093016550931e-37,411.0600280761719,411.0600280761719,11.418333796051058,32
20,10,16,36.0,446.5504150390625,9.087161862740624e-39,410.5504150390625,410.5504150390625,11.404177878746795,32
20,11,15,36.0,446.1592712402344,3.0239681277371933e-40,410.1592712402344,410.1592712402344,11.3933127735256,32
20,12,14,36.0,445.7633056640625,2.5845814780462458e-42,409.7633056640625,409.7633056640625,11.382313730048578,32
20,13,13,36.0,445.22198486328125,1.871470983050015e-44,409.22198486328125,409.22198486328125,11.367277041555674,32
20,14,12,36.0,444.7227783203125,2.5893130535591545e-46,408.7227783203125,408.7227783203125,11.353410193525065,32
20,15,11,36.0,444.2767639160156,1.2351307067679065e-47,408.2767639160156,408.2767639160156,11.341020904860965,32
20,16,10,36.0,443.9359130859375,6.119961013383877e-49,407.9359130859375,407.9359130859375,11.331552826510686,32
20,18,8,36.0,443.31787109375,1.5553086773208907e-51,407.31787109375,407.31787109375,11.31438499387125,32
20,20,6,36.0,442.023193359375,9.320951347618528e-54,406.023193359375,406.023193359375,11.278421724470926,32
20,21,5,36.0,441.1830139160156,1.0131657389975376e-54,405.1830139160156,405.1830139160156,11.255083407248119,32
20,25,3,36.0,417.7481994628906,1.3729083822519473e-55,381.7481994628906,381.7481994628906,10.604116357188175,32
20,27,1,36.0,419.0052185058594,3.232432844331833e-56,383.0052185058594,383.0052185058594,10.639033551856274,32
20,29,1,36.0,396.7850646972656,8.081016831582149e-56,360.7850646972656,360.7850646972656,10.021807074318295,32
20,28,0,36.0,419.6918029785156,1.6111710141383606e-56,383.6918029785156,383.6918029785156,10.65810534223362,32
20,30,0,36.0,397.4717102050781,4.0279564588836614e-56,361.4717102050781,361.4717102050781,10.0408805601166,32
20,1,24,37.0,460.3059387207031,5.202279673275502e-31,423.3059387207031,423.3059387207031,11.440700737297362,32
20,2,25,37.0,437.2608337402344,1.9214194569410348e-31,400.2608337402344,400.2608337402344,10.81786007898309,32
20,2,23,37.0,460.1321716308594,3.166773547571173e-31,423.1321716308594,423.1321716308594,11.436004329590677,32
20,1,30,37.0,391.24029541015625,4.100115155850231e-29,354.24029541015625,354.24029541015625,9.574061779353904,32
20,2,31,37.0,368.0594787597656,1.5151941985009035e-28,331.0594787597656,331.0594787597656,8.947553238167902,32
20,2,29,37.0,391.5291442871094,4.815492734854285e-30,354.5291442871094,354.5291442871094,9.581868505547051,32
20,3,22,37.0,460.1065368652344,3.107784551873259e-32,423.1065368652344,423.1065368652344,11.435311498106024,32
20,4,21,37.0,460.0008850097656,1.5997678818499497e-33,423.0008850097656,423.0008850097656,11.43245604262999,32
20,4,27,37.0,391.3002624511719,4.771731772046987e-31,354.3002624511719,354.3002624511719,9.575682510148361,32
20,5,20,37.0,459.8520202636719,1.4251818388605364e-34,422.8520202636719,422.8520202636719,11.428432671222682,32
20,6,27,37.0,368.1293029785156,4.979260148455596e-31,331.1293029785156,331.1293029785156,8.949440379164196,32
20,6,19,37.0,459.6421813964844,4.4263734334770177e-35,422.6421813964844,422.6421813964844,11.422761350641164,32
20,7,18,37.0,459.50579833984375,1.27755820776484e-35,422.50579833984375,422.50579833984375,11.41907532218293,32
20,9,16,37.0,458.5065002441406,7.783554697421084e-38,421.5065002441406,421.5065002441406,11.392067266272253,32
20,11,14,37.0,457.9028625488281,7.79670743045533e-41,420.9028625488281,420.9028625488281,11.375752734407444,32
20,12,13,37.0,457.3705139160156,2.6493157358363414e-43,420.3705139160156,420.3705139160156,11.36136493390948,32
20,14,11,37.0,456.3542785644531,3.406612602575093e-47,419.3542785644531,419.3542785644531,11.333899114339298,32
20,16,11,37.0,432.2336120605469,4.991978516557883e-48,395.2336120605469,395.2336120605469,10.681989226447504,32
20,16,9,37.0,455.63818359375,7.502649588466685e-50,418.63818359375,418.63818359375,11.314545196735265,32
20,18,7,37.0,454.80194091796875,8.523847111234529e-53,417.80194091796875,417.80194091796875,11.291944043946614,32
20,19,6,37.0,454.126708984375,1.3024059670359902e-53,417.126708984375,417.126708984375,11.273694532721095,32
20,20,5,37.0,453.28656005859375,1.415663401971411e-54,416.28656005859375,416.28656005859375,11.250987805610972,32
20,21,4,37.0,452.4463806152344,1.5388049419349832e-55,415.4463806152344,415.4463806152344,11.228280253701463,32
20,24,3,37.0,428.9593200683594,8.980838675230343e-56,391.9593200683594,391.9593200683594,10.593494850672014,32
20,25,2,37.0,429.53814697265625,4.31464594360408e-56,392.53814697265625,392.53814697265625,10.609138820635607,32
20,26,1,37.0,430.1296081542969,2.0578910815055627e-56,393.1296081542969,393.1296081542969,10.625124257545206,32
20,27,0,37.0,430.8018798828125,1.0189942495406881e-56,393.8018798828125,393.8018798828125,10.643293763230236,32
20,0,24,38.0,471.94482421875,9.213485981950967e-31,433.94482421875,433.94482421875,11.419600336819729,32
20,1,23,38.0,471.71844482421875,8.43782224577761e-31,433.71844482421875,433.71844482421875,11.413642984488837,32
20,0,30,38.0,402.6602478027344,6.632941595103322e-29,364.6602478027344,364.6602478027344,9.596322058063482,32
20,1,31,38.0,379.4793395996094,2.4512168363730222e-28,341.4793395996094,341.4793395996094,8.986298174034506,32
20,2,22,38.0,471.6683654785156,1.8979623971941675e-31,433.6683654785156,433.6683654785156,11.412325107005014,32
20,2,26,38.0,425.9359436035156,2.2381213819556884e-31,387.9359436035156,387.9359436035156,10.208840352491455,32
20,2,28,38.0,403.0312805175781,1.5138638393309145e-30,365.0312805175781,365.0312805175781,9.606086076618212,32
20,4,20,38.0,471.4665832519531,5.4343054689685535e-34,433.4665832519531,433.4665832519531,11.407015048551003,32
20,3,27,38.0,402.9158630371094,4.76242107886331e-31,364.9158630371094,364.9158630371094,9.603048774580543,32
20,5,19,38.0,471.2955017089844,1.0856200294340024e-34,433.2955017089844,433.2955017089844,11.402512902801881,32
20,6,18,38.0,471.2102966308594,3.7469966815630203e-35,433.2102966308594,433.2102966308594,11.400270663962862,32
20,7,17,38.0,470.9520568847656,7.057176894780212e-36,432.9520568847656,432.9520568847656,11.393474881349757,32
20,8,16,38.0,470.4479064941406,5.617226040433168e-37,432.4479064941406,432.4479064941406,11.38020776615613,32
20,9,15,38.0,470.1117248535156,2.824635720525186e-38,432.1117248535156,432.1117248535156,11.371360881109336,32
20,11,13,38.0,469.5111999511719,7.274454945427522e-42,431.5111999511719,431.5111999511719,11.355557594621429,32
20,12,12,38.0,468.9777526855469,2.7156299110976447e-44,430.9777526855469,430.9777526855469,11.341519509053352,32
20,13,11,38.0,468.4363098144531,1.966406919908166e-46,430.4363098144531,430.4363098144531,11.327271012820583,32
20,15,9,38.0,467.6455993652344,2.0647788647041357e-49,429.6455993652344,429.6455993652344,11.306462843651882,32
20,16,8,38.0,467.3022766113281,7.858477265039159e-51,429.3022766113281,429.3022766113281,11.297428034576319,32
20,17,7,38.0,466.7770690917969,1.4272470765155546e-52,428.7770690917969,428.7770690917969,11.283606784426055,32
20,19,5,38.0,465.39007568359375,1.9780904258373925e-54,427.39007568359375,427.39007568359375,11.247106958854916,32
20,20,4,38.0,464.5498962402344,2.1501218953825997e-55,426.5498962402344,426.5498962402344,11.224996974085196,32
20,22,4,38.0,440.4256286621094,1.2694033627802437e-55,402.4256286621094,402.4256286621094,10.590147843998988,32
20,23,3,38.0,440.4433288574219,6.011536107169573e-56,402.4433288574219,402.4433288574219,10.590613638600217,32
20,24,4,38.0,417.2380065917969,2.7460223387005017e-55,379.2380065917969,379.2380065917969,9.9799472792592,32
20,24,2,38.0,440.7367248535156,2.843051999050034e-56,402.7367248535156,402.7367248535156,10.59833458566266,32
20,25,1,38.0,441.3280944824219,1.3559969444797986e-56,403.3280944824219,403.3280944824219,10.613896943908552,32
20,26,0,38.0,441.9195251464844,6.46744313523965e-57,403.9195251464844,403.9195251464844,10.629460908342724,32
20,0,23,39.0,483.3572692871094,1.4944014569835374e-30,444.3572692871094,444.3572692871094,11.39377584341881,32
20,0,31,39.0,390.8991394042969,3.9655047689466687e-28,351.8991394042969,351.8991394042969,9.023054625160059,32
20,0,29,39.0,414.42120361328125,1.1094910677367368e-29,375.42120361328125,375.42120361328125,9.626184461207611,32
20,2,21,39.0,483.1437072753906,6.96614442122423e-32,444.1437072753906,444.1437072753906,11.388299894540788,32
20,1,26,39.0,437.5631408691406,2.3384375100466597e-31,398.5631408691406,398.5631408691406,10.219567452553159,32
20,2,27,39.0,414.5333557128906,4.7591884158518735e-31,375.5333557128906,375.5333557128906,9.629060155995653,32
20,3,20,39.0,483.0581970214844,3.604115032628228e-33,444.0581970214844,444.0581970214844,11.386107323984028,32
20,5,18,39.0,482.8635559082031,9.190019197303438e-35,443.8635559082031,443.8635559082031,11.381116526335555,32
20,6,17,39.0,482.77838134765625,3.1718932762108954e-35,443.77838134765625,443.77838134765625,11.378932563300609,32
20,7,16,39.0,482.3982849121094,3.8984138156807695e-36,443.3982849121094,443.3982849121094,11.369186501100588,32
20,8,15,39.0,482.0907287597656,2.6973344412045297e-37,443.0907287597656,443.0907287597656,11.361300446114493,32
20,9,14,39.0,481.8880310058594,9.30876343255835e-39,442.8880310058594,442.8880310058594,11.35610306794247,32
20,10,13,39.0,481.6497497558594,2.3809396280253993e-40,442.6497497558594,442.6497497558594,11.349993292458105,32
20,11,12,39.0,481.1194763183594,6.78708131237176e-43,442.1194763183594,442.1194763183594,11.336396537999049,32
20,12,11,39.0,480.58489990234375,2.783667687648835e-45,441.58489990234375,441.58489990234375,11.322689450760368,32
20,14,9,39.0,479.6531677246094,5.8275127046194114e-49,440.6531677246094,440.6531677246094,11.29879888271309,32
20,16,7,39.0,478.7599182128906,3.662945514493407e-52,439.7599182128906,439.7599182128906,11.275895049666554,32
20,17,6,39.0,478.2408752441406,2.2537405185214437e-53,439.2408752441406,439.2408752441406,11.262586255937292,32
20,18,5,39.0,477.4210510253906,2.952815388394348e-54,438.4210510253906,438.4210510253906,11.241565122662193,32
20,19,4,39.0,476.5322570800781,3.355012735298946e-55,437.5322570800781,437.5322570800781,11.218775534905195,32
20,20,3,39.0,475.6434631347656,3.811934449052722e-56,436.6434631347656,436.6434631347656,11.195985947148198,32
20,23,4,39.0,428.7337951660156,1.8411745059802777e-55,389.7337951660156,389.7337951660156,9.993173978790812,32
20,22,3,39.0,452.1351013183594,4.144735095351259e-56,413.1351013183594,413.1351013183594,10.593207454491075,32
20,23,2,39.0,452.174560546875,1.938201433504992e-56,413.174560546875,413.174560546875,10.594219229555277,32
20,24,1,39.0,452.5266418457031,8.934873538346263e-57,413.5266418457031,413.5266418457031,10.603246954934773,32
20,25,0,39.0,453.1180419921875,4.26149828471629e-57,414.1180419921875,414.1180419921875,10.618411060866062,32
20,0,22,40.0,494.7698059082031,2.4238400566263425e-30,454.7698059082031,454.7698059082031,11.369244863473957,32
20,0,28,40.0,426.1822204589844,1.8558014379948338e-30,386.1822204589844,386.1822204589844,9.654555270110729,32
20,0,26,40.0,449.22308349609375,3.1580876779354177e-31,409.22308349609375,409.22308349609375,10.230576831637924,32
20,1,27,40.0,426.14898681640625,4.807579475855614e-31,386.14898681640625,386.14898681640625,9.653724429067045,32
20,1,21,40.0,494.7151184082031,4.596954069174297e-31,454.7151184082031,454.7151184082031,11.367877676008137,32
20,2,20,40.0,494.6978454589844,2.419200435781446e-32,454.6978454589844,454.6978454589844,11.367445852288464,32
20,3,19,40.0,494.6686096191406,1.392981019799617e-33,454.6686096191406,454.6686096191406,11.366714956310643,32
20,5,17,40.0,494.43170166015625,7.779499844130181e-35,454.43170166015625,454.43170166015625,11.3607922574841,32
20,6,16,40.0,494.34649658203125,2.685058944721319e-35,454.34649658203125,454.34649658203125,11.358662130584229,32
20,7,15,40.0,494.0665588378906,2.2152919697637446e-36,454.0665588378906,454.0665588378906,11.351663687155675,32
20,8,14,40.0,493.8667297363281,8.897715593732845e-38,453.8667297363281,453.8667297363281,11.346667959741504,32
20,9,13,40.0,493.6642761230469,3.0677377229810386e-39,453.6642761230469,453.6642761230469,11.341606619536007,32
20,11,11,40.0,492.727783203125,6.332264094506471e-44,452.727783203125,452.727783203125,11.318194297123268,32
20,12,10,40.0,492.192138671875,2.853388322585225e-46,452.192138671875,452.192138671875,11.304803184176796,32
20,13,9,40.0,491.6954345703125,2.8282440949822796e-48,451.6954345703125,451.6954345703125,11.292385581948174,32
20,15,7,40.0,490.6488952636719,1.1154878357710976e-51,450.6488952636719,450.6488952636719,11.266222099936245,32
20,16,6,40.0,490.0750427246094,3.210698077979241e-53,450.0750427246094,450.0750427246094,11.25187578681834,32
20,17,5,40.0,489.39459228515625,4.9940965291814444e-54,449.39459228515625,449.39459228515625,11.234864526257294,32
20,19,3,40.0,487.6167907714844,5.997380705647707e-56,447.6167907714844,447.6167907714844,11.190419489526622,32
20,20,2,40.0,486.8890075683594,8.76245854473703e-57,446.8890075683594,446.8890075683594,11.172224909903361,32
20,22,2,40.0,463.8169250488281,1.3878357985724879e-56,423.8169250488281,423.8169250488281,10.595422861335132,32
20,23,1,40.0,463.9258728027344,6.231648783763861e-57,423.9258728027344,423.9258728027344,10.598146555114695,32
20,24,0,40.0,464.2735290527344,2.920091136805212e-57,424.2735290527344,424.2735290527344,10.606837961147411,32
20,0,27,41.0,437.7386169433594,5.613601596083219e-31,396.7386169433594,396.7386169433594,9.676551396751414,32
20,1,20,41.0,506.3374938964844,1.6238963804678673e-31,465.3374938964844,465.3374938964844,11.349694696263164,32
20,2,19,41.0,506.3594665527344,8.630203546825926e-33,465.3594665527344,465.3594665527344,11.350230614695214,32
20,3,18,41.0,506.1826171875,6.586003330379106e-34,465.1826171875,465.1826171875,11.345917215648361,32
20,4,17,41.0,506.0850524902344,1.908013631631669e-34,465.0850524902344,465.0850524902344,11.343537588943825,32
20,5,16,41.0,505.9998474121094,6.585472404952065e-35,464.9998474121094,464.9998474121094,11.341459416357317,32
20,6,15,41.0,506.0237121582031,1.5387736409200141e-35,465.0237121582031,465.0237121582031,11.342041483321017,32
20,7,14,41.0,505.85491943359375,8.163107203261851e-37,464.85491943359375,464.85491943359375,11.337924587699248,32
20,9,12,41.0,505.3966369628906,7.270744815527163e-40,464.3966369628906,464.3966369628906,11.326746966735213,32
20,10,11,41.0,504.8663635253906,2.0725908243802748e-42,463.8663635253906,463.8663635253906,11.313813468575054,32
20,12,9,41.0,503.7737121582031,2.993713618171607e-47,462.7737121582031,462.7737121582031,11.287163435879018,32
20,14,7,41.0,502.506103515625,3.496822490590002e-51,461.506103515625,461.506103515625,11.256246152667778,32
20,17,4,41.0,500.4792175292969,9.656490200775522e-55,459.4792175292969,459.4792175292969,11.20680991030456,32
20,18,3,41.0,499.5902404785156,9.767667012826877e-56,458.5902404785156,458.5902404785156,11.185127543741173,32
20,19,2,41.0,498.7013854980469,1.0721091522189877e-56,457.7013854980469,457.7013854980469,11.163448154502408,32
20,21,2,41.0,475.3529357910156,1.102771019441926e-56,434.3529357910156,434.3529357910156,10.593973785293704,32
20,20,1,41.0,498.4473571777344,3.283447310470195e-57,457.4473571777344,457.4473571777344,11.157252341962977,32
20,23,0,41.0,475.5501403808594,2.249767467641291e-57,434.5501403808594,434.5501403808594,10.598783653221359,32
20,0,20,42.0,517.976806640625,1.087263441042999e-30,475.976806640625,475.976806640625,11.332780840662958,32
20,1,19,42.0,517.9990844726562,5.792964589284954e-32,475.99908447265625,475.99908447265625,11.3333112652225,32
20,3,17,42.0,517.7383422851562,4.679663045790924e-34,475.73834228515625,475.73834228515625,11.327103118048885,32
20,4,16,42.0,517.6531372070312,1.6151520672092116e-34,475.65313720703125,475.65313720703125,11.325074425760878,32
20,5,15,42.0,517.7896118164062,5.471641137587622e-35,475.78961181640625,475.78961181640625,11.32832382114482,32
20,6,14,42.0,517.8429565429688,7.489149154068398e-36,475.84295654296875,475.84295654296875,11.329593933651783,32
20,7,13,42.0,517.630859375,2.6928313969085467e-37,475.630859375,475.630859375,11.324544001201334,32
20,8,12,42.0,517.4187622070312,9.681872012145795e-39,475.41876220703125,475.41876220703125,11.319494068750886,32
20,11,9,42.0,515.8364868164062,6.0818723030641205e-46,473.83648681640625,473.83648681640625,11.281820846061558,32
20,12,8,42.0,515.0157470703125,2.7282921663354762e-48,473.0157470703125,473.0157470703125,11.262279424000788,32
20,13,7,42.0,514.3667602539062,1.5708300878946564e-50,472.36676025390625,472.36676025390625,11.246827357311403,32
20,14,6,42.0,513.7750854492188,1.935678392947825e-52,471.77508544921875,471.77508544921875,11.232739862297118,32
20,17,3,42.0,511.5638732910156,1.8671321151907356e-55,469.5638732910156,469.5638732910156,11.180091955021993,32
20,18,2,42.0,510.6748962402344,1.8886863616609976e-56,468.6748962402344,468.6748962402344,11.158925835269251,32
20,19,1,42.0,509.9834289550781,2.6522090677236737e-57,467.9834289550781,467.9834289550781,11.142462328871805,32
20,21,1,42.0,486.9319763183594,4.0842590948124023e-57,444.9319763183594,444.9319763183594,10.593618231541457,32
20,20,0,42.0,510.0592346191406,1.1936944282162925e-57,468.0592346191406,468.0592346191406,11.144267225592225,32
20,22,0,42.0,487.05316162109375,1.821333506341635e-57,445.05316162109375,445.05316162109375,10.596503595823576,32
20,0,19,43.0,529.6387939453125,3.888398514324113e-31,486.6387939453125,486.6387939453125,11.317180991351897,32
20,1,18,43.0,529.6421508789062,2.1272301919533528e-32,486.64215087890625,486.64215087890625,11.31725905957319,32
20,2,17,43.0,529.4309692382812,1.8436831506221063e-33,486.43096923828125,486.43096923828125,11.312347858742637,32
